dealer_id,region,month,service_revenue,parts_revenue,repair_orders,csi_score,retention_rate,avg_turnaround_days,warranty_claims
D047,West,2024-11-01,158199,55318,1466,77.51920593417675,0.6296730050864114,3.544908735872884,18
D047,West,2024-12-01,141779,68452,1478,80.40893916745104,0.730733102661826,3.7581840555972854,13
D048,West,2023-01-01,178408,64815,649,82.84781153649512,0.4062889062430977,1.8849080966662597,16
D048,West,2023-02-01,229967,116912,870,83.35927077586713,0.43776354301294346,3.568953043701755,46
D048,West,2023-03-01,83196,106349,1851,84.09909584313566,0.5118012741618356,3.8336377631246306,33
D048,West,2023-04-01,253559,48051,536,91.85737391070461,0.6815821942269775,3.85943530086204,27
D048,West,2023-05-01,271228,87175,1205,87.04439500315932,0.7949872500083864,3.098238681663644,48
D048,West,2023-06-01,111113,45401,1096,82.23686044961885,0.6169440242427398,3.3689928202486064,44
D048,West,2023-07-01,151492,109464,2029,75.92229185237332,0.4432287535600762,1.5035708576979419,34
D048,West,2023-08-01,263258,74648,2425,87.68487848471871,0.6861575928150383,3.998018247358602,42
D048,West,2023-09-01,167858,114667,1081,96.1202238934415,0.6600577072511973,3.02682944911155,17
D048,West,2023-10-01,114457,72531,2083,93.18826254199561,0.6556695448980664,3.516714636908949,25
D048,West,2023-11-01,125771,96354,603,88.99903146410078,0.4691415867023739,2.565305927431214,30
D048,West,2023-12-01,169152,56382,1399,76.50290527451159,0.5372058605001876,2.5000740899657283,32
D048,West,2024-01-01,250363,42397,2467,75.0087969247773,0.5664783071857091,1.812391415210045,22
D048,West,2024-02-01,159360,43444,1091,92.15962086970376,0.5298972080855802,2.136654216081117,32
D048,West,2024-03-01,249455,111552,1892,85.87327340319484,0.7139319130010507,2.4130698156422046,40
D048,West,2024-04-01,294608,43806,956,80.60859593835492,0.6131591469953507,2.334260518939075,14
D048,West,2024-05-01,217925,70477,2002,79.51889837565717,0.5177829672972507,3.8312598827434563,34
D048,West,2024-06-01,157186,60984,1481,84.66064309150259,0.6411126151686632,2.8008090654784645,19
D048,West,2024-07-01,127965,115269,2361,79.66658648347068,0.8810979381389956,2.2248119065825716,22
D048,West,2024-08-01,299188,86235,1019,85.2499301767834,0.8675792861883106,2.4083064302155597,28
D048,West,2024-09-01,134437,78506,1662,78.34647434334536,0.6995055221067839,1.6793383593685625,35
D048,West,2024-10-01,225006,40095,1882,74.11016133902656,0.8542050536342848,3.4532266185142304,15
D048,West,2024-11-01,257982,118540,2366,77.8962515516045,0.5130757999010592,3.6820755853833007,40
D048,West,2024-12-01,143001,53977,1180,92.07307309070553,0.5003160450732868,3.287841942027939,34
D049,Midwest,2023-01-01,89921,64959,2108,85.01987478258592,0.4414572906972406,3.050003333693521,43
D049,Midwest,2023-02-01,205383,34922,796,87.96238992060358,0.6391418337555215,1.9515917448532882,49
D049,Midwest,2023-03-01,135673,52948,604,90.7930518337085,0.402442233010126,3.8416532614617025,21
D049,Midwest,2023-04-01,95916,45248,963,85.58281174620973,0.6414273824914734,3.14839346819711,12
D049,Midwest,2023-05-01,134545,65233,2468,77.71659279337959,0.4997858079479694,1.594461266489199,40
D049,Midwest,2023-06-01,211074,80411,1353,82.89202968721199,0.5154896552640318,3.5047848820903162,18
D049,Midwest,2023-07-01,226109,97421,1416,86.04239099899307,0.5897996782241661,3.387651037040457,13
D049,Midwest,2023-08-01,108314,81883,2459,87.99825233456613,0.4494366713313257,3.530448968231879,36
D049,Midwest,2023-09-01,123220,104163,1351,85.6760354053183,0.7280895181113436,2.455593300036228,18
D049,Midwest,2023-10-01,129228,104495,909,90.16781977532594,0.5602816121804624,1.7338003089947738,37
D049,Midwest,2023-11-01,295865,33346,587,84.81705012828535,0.5586295871784338,3.4157601777972504,19
D049,Midwest,2023-12-01,286205,55557,1216,88.29824999041185,0.8059838711954008,3.667880377502805,29
D049,Midwest,2024-01-01,87310,65167,1044,82.33913771878277,0.5143353756923017,3.706237762670341,25
D049,Midwest,2024-02-01,258625,109071,542,86.92736535228477,0.6233860794198034,1.5177413312372179,21
D049,Midwest,2024-03-01,207571,69994,1512,80.6010128354606,0.6544708905046431,2.2976098246820182,39
D049,Midwest,2024-04-01,205882,41595,2050,77.70288870758426,0.8353357341071603,2.5545745888066334,32
D049,Midwest,2024-05-01,188237,65645,1986,77.94372497415151,0.7008433043102326,1.651707672376706,20
D049,Midwest,2024-06-01,299292,94222,2225,84.3160154762133,0.8139624772726562,3.428107685082945,28
D049,Midwest,2024-07-01,238785,102723,532,82.58191430222281,0.6147239485393513,2.6767648682898435,25
D049,Midwest,2024-08-01,209269,35295,1127,89.20890387392006,0.8011015044179283,2.371903118490221,12
D049,Midwest,2024-09-01,101605,74813,1815,93.99625522843098,0.8557884436315263,2.3640504222519736,10
D049,Midwest,2024-10-01,260954,45928,1294,89.29447398329937,0.5959990219445743,2.4217573100099035,28
D049,Midwest,2024-11-01,240119,73356,770,81.270289367622,0.5252414733748818,3.5147646063336033,48
D049,Midwest,2024-12-01,222233,119110,778,81.69229278742354,0.41052889177816004,1.5910636082543004,22
D050,Northeast,2023-01-01,91162,117858,2355,86.65609639369264,0.8083966847871737,3.898980369023085,18
D050,Northeast,2023-02-01,146188,84951,2346,93.09096244719538,0.6466707940261902,1.6001727158706667,13
D050,Northeast,2023-03-01,264983,58067,2278,78.83784380418,0.6928891354655238,2.966919769611478,20
D050,Northeast,2023-04-01,208701,87745,1105,89.76230985268084,0.624316295808867,2.8442303214774287,29
D050,Northeast,2023-05-01,209560,54843,1928,93.2019864046652,0.4753054765342596,3.8316202513561963,34
D050,Northeast,2023-06-01,284130,43663,1188,79.09238419167687,0.7976439245238421,1.838736297322112,17
D050,Northeast,2023-07-01,175044,42676,1116,84.85391797073008,0.645224548367975,1.7993669712513296,42
D050,Northeast,2023-08-01,278017,103741,756,88.87557560794544,0.6019881416515418,2.650292958008314,24
D050,Northeast,2023-09-01,199641,31195,963,82.76526136208668,0.7004785974987486,1.5857447532582791,43
D050,Northeast,2023-10-01,272385,32402,2250,86.68681533173434,0.5825237833463008,2.5810929167912575,13
D050,Northeast,2023-11-01,80909,95908,861,84.12665529944532,0.5289054370116688,2.5170566184961625,22
D050,Northeast,2023-12-01,124225,31403,1926,85.12645349667338,0.409179191999612,3.134985553550621,31
D050,Northeast,2024-01-01,220302,81977,1820,84.96322673175592,0.7780021208870386,2.6307850876283387,40
D050,Northeast,2024-02-01,224811,93294,1752,86.00966100532978,0.8177858525453243,1.6091523217825214,47
D050,Northeast,2024-03-01,248678,68640,2105,85.56697195983345,0.5308356833187533,1.667477735989619,19
D050,Northeast,2024-04-01,218761,99103,752,87.29497000837145,0.6079568271487548,3.3008334229149825,12
D050,Northeast,2024-05-01,167793,99930,1986,87.1659516892817,0.5555183336301686,2.3172331576390164,48
D050,Northeast,2024-06-01,109545,111686,946,82.42844952934999,0.7864402887317591,2.729669554793017,31
D050,Northeast,2024-07-01,110615,43746,941,85.54311750388584,0.4348997424473749,2.6967543014233306,27
D050,Northeast,2024-08-01,138182,32801,2125,84.14629849742859,0.6770630816791372,2.817868235747951,32
D050,Northeast,2024-09-01,135381,88601,1246,86.63905536787061,0.734526757658474,1.8157086814614223,12
D050,Northeast,2024-10-01,140194,54544,1288,89.76239078476402,0.7873364685908992,2.1620408044457973,41
D050,Northeast,2024-11-01,294178,47157,1009,95.42356460615508,0.7849868091033005,1.759898439780974,40
D050,Northeast,2024-12-01,123988,46865,691,79.96044152285897,0.6921598658813546,2.771318579433931,24
